Filename,w,p,p 0.99,min entropy
hybrid50_p50es20.bin,12,0.5263633163597963,0.5276495324480414,0.9223480927260177
hybrid50_p50es30.bin,11,0.52049572545298,0.5217826499635472,0.9384791216551492
hybrid50_p50es40.bin,12,0.5303553642643711,0.531640996136542,0.9114757362431368
hybrid50_p50es50.bin,12,0.5364634375612507,0.5377480156988181,0.8949977988034268
hybrid50_p50es70.bin,11,0.5473200205202258,0.5486022464595284,0.8661675650282128
hybrid50_p50es80.bin,11,0.5575831334144675,0.5588625703945472,0.8394345405959539
hybrid50_p50es90.bin,11,0.573669310362414,0.5749432602774366,0.7985085077962937
hybrid50_p60es0.bin,11,0.5181857000427005,0.5194728549062226,0.9448797319279779
hybrid50_p60es10.bin,11,0.5184637031007341,0.519750831700514,0.9441079332144974
hybrid50_p60es100.bin,11,0.6232378556164118,0.6244861263537648,0.6792585737554162
hybrid50_p60es20.bin,11,0.5190097091068002,0.520296784962452,0.9425933023009087
hybrid50_p60es30.bin,11,0.522379746177208,0.5236664624098909,0.9332798828139894
hybrid50_p60es40.bin,11,0.5292668219350413,0.5305526206490413,0.9144322489601173
hybrid50_p60es50.bin,11,0.5369759067349741,0.538260387018406,0.8936238399832799
hybrid50_p60es60.bin,11,0.5497110468215151,0.5509926722804583,0.8598949625427269
hybrid50_p60es70.bin,11,0.5638612024732272,0.565138660721591,0.823323208612348
hybrid50_p60es80.bin,11,0.581421395635352,0.5826922104375528,0.7791940703497657
hybrid50_p60es90.bin,11,0.6013396147357621,0.6026008894694908,0.7307252924623273
hybrid50_p70es0.bin,11,0.5188567074237816,0.5201437982146063,0.9430175710724236
hybrid50_p70es100.bin,11,0.6652703179734977,0.6664859284474436,0.5853536789480529
hybrid50_p70es20.bin,11,0.5198247180718988,0.521111712334079,0.9403354142180688
hybrid50_p70es30.bin,11,0.5246407710484815,0.5259272131093964,0.92706494660986
hybrid50_p70es40.bin,11,0.5334078674865423,0.5346929963022694,0.9032173152261233
hybrid50_p70es50.bin,11,0.5479540274943024,0.5492360971198966,0.8645016488915871
hybrid50_p70es60.bin,11,0.564025204277247,0.5653026080500068,0.8229047419376702
hybrid50_p70es70.bin,11,0.5834404178445963,0.5847103632981625,0.7742059332841531
hybrid50_p70es80.bin,11,0.6086966956636523,0.6099538988615701,0.7132278889285304
hybrid50_p70es90.bin,11,0.636545001995022,0.6377840499814624,0.6488600764762089
hybrid50_p80es0.bin,11,0.5185227037497413,0.5198098267242374,0.9439441874483133
hybrid50_p80es10.bin,11,0.5188957078527864,0.520182794848084,0.94290941224974
hybrid50_p80es100.bin,10,0.7046170461704617,0.7057922611474053,0.5026844835079939
hybrid50_p80es20.bin,11,0.5213257345830804,0.5226125695962128,0.9361862708875902
