Filename,w,p,p 0.99,min entropy
chaoskey247-1MB.bin,12,0.5256103073236879,0.5268966243649117,0.9244081579689154
chaoskey246-1MB.bin,12,0.525916310995732,0.5272025873660304,0.9235706441715544
chaoskey342-1MB.bin,12,0.5255533066396797,0.5268396312033469,0.9245642193195613
chaoskey3-1MB.bin,12,0.5257993095917151,0.5270856015698541,0.923890812471763
chaoskey781-1MB.bin,12,0.5253633043596523,0.5266496538767614,0.9250845461112976
chaoskey139-1MB.bin,12,0.5252733032796394,0.5265596645516308,0.9253310823907307
chaoskey915-1MB.bin,12,0.5252723032676392,0.5265586646700051,0.9253338219200369
chaoskey809-1MB.bin,12,0.52513930167162,0.5264256803677047,0.9256982258076524
chaoskey722-1MB.bin,12,0.5250263003156038,0.5263126936329656,0.9260079046538802
chaoskey949-1MB.bin,12,0.5258363100357204,0.5271225970857024,0.9237895549643
chaoskey957-1MB.bin,12,0.5253513042156506,0.5266376553024978,0.9251174151745394
chaoskey753-1MB.bin,12,0.5252763033156398,0.5265626641964768,0.92532286383411
chaoskey447-1MB.bin,12,0.5263083156997884,0.5275945392610581,0.9224984624847157
chaoskey147-1MB.bin,12,0.5250743008916107,0.5263606880062323,0.9258763515139261
chaoskey429-1MB.bin,12,0.5255963071556858,0.5268826260460843,0.924446487258748
chaoskey349-1MB.bin,12,0.5259353112237347,0.5272215850527431,0.9235186577525618
chaoskey852-1MB.bin,12,0.5253313039756478,0.5266176576770702,0.9251721986153288
chaoskey873-1MB.bin,12,0.5258033096397157,0.5270896010854224,0.9238798653706325
chaoskey251-1MB.bin,12,0.5253013036156434,0.5265876612350497,0.9252543776878837
chaoskey721-1MB.bin,12,0.525472305667668,0.5267586408922145,0.9247860198360496
chaoskey144-1MB.bin,12,0.525229302751633,0.5265156697552088,0.9254516266150462
chaoskey691-1MB.bin,12,0.5252073024876298,0.526493672353243,0.9255119025147256
chaoskey378-1MB.bin,12,0.5260083120997452,0.5272945761474788,0.9233189379294867
chaoskey833-1MB.bin,12,0.5256073072876875,0.5268936247252484,0.9244163713022053
chaoskey304-1MB.bin,12,0.5259553114637375,0.5272415826156863,0.9234639372354757
chaoskey931-1MB.bin,12,0.5251143013716164,0.5264006833081857,0.9257667330849316
chaoskey410-1MB.bin,12,0.5256033072396868,0.5268896252056248,0.9244273224861937
chaoskey905-1MB.bin,12,0.5259263111157334,0.5272125861487436,0.9235432826642509
chaoskey42-1MB.bin,12,0.5258413100957211,0.5271275964791928,0.9237758720639029
chaoskey81-1MB.bin,12,0.5254333051996624,0.5267196455451215,0.9248928248734551
chaoskey413-1MB.bin,12,0.525854310251723,0.5271405949016628,0.9237402971318486
chaoskey802-1MB.bin,12,0.5251263015156182,0.5264126818971583,0.9257338491847432
chaoskey180-1MB.bin,12,0.5259123109477314,0.5271985878528003,0.9235815889201734
chaoskey134-1MB.bin,12,0.5252503030036361,0.526536667272932,0.92539409288452
chaoskey182-1MB.bin,12,0.5246212954555455,0.525907740634143,0.9271183634380137
chaoskey414-1MB.bin,12,0.5254083048996588,0.5266946485236167,0.9249612938114063
chaoskey747-1MB.bin,12,0.5255543066516798,0.5268406310835191,0.9245614812552404
chaoskey143-1MB.bin,12,0.5250253003036036,0.5263116937500625,0.9260106454722065
chaoskey877-1MB.bin,12,0.5255123061476737,0.5267986361118298,0.9246764844433654
chaoskey625-1MB.bin,12,0.525159301911623,0.5264456780129926,0.9256434223343502
chaoskey205-1MB.bin,12,0.525424305091661,0.5267106466177521,0.9249174733157602
chaoskey259-1MB.bin,12,0.5256013072156865,0.5268876254457818,0.9244327981094463
chaoskey907-1MB.bin,12,0.5258173098077177,0.5271035993892594,0.9238415511725924
chaoskey601-1MB.bin,12,0.5253453041436498,0.5266316560150869,0.9251338499877515
chaoskey437-1MB.bin,12,0.5254703056436677,0.5267566411310164,0.92479149682459
chaoskey878-1MB.bin,12,0.5259823117877415,0.5272685793223775,0.9233900678385216
chaoskey59-1MB.bin,12,0.5256843082116985,0.5269706154618723,0.9242055772551474
chaoskey521-1MB.bin,12,0.52548630583567,0.5267726392200212,0.9247476815000364
chaoskey741-1MB.bin,12,0.5260843130117562,0.5273705668469544,0.9231110398943518
chaoskey913-1MB.bin,12,0.5259923119077429,0.5272785781016764,0.9233627097650425
chaoskey801-1MB.bin,12,0.5253953047436569,0.5266816500711565,0.9249968989468731
chaoskey628-1MB.bin,12,0.5255743068916827,0.5268606286858786,0.9245067210630329
chaoskey985-1MB.bin,12,0.525361304335652,0.5266476541144359,0.925090024236359
chaoskey591-1MB.bin,12,0.5256753081036972,0.5269616165461873,0.924230213926535
chaoskey986-1MB.bin,12,0.5255453065436785,0.5268316321617823,0.9245861240217176
chaoskey867-1MB.bin,12,0.5249842998115978,0.5262706985465829,0.9261230235192324
chaoskey933-1MB.bin,12,0.5252373028476341,0.5265236688098485,0.9254297087321371
chaoskey221-1MB.bin,12,0.5249842998115978,0.5262706985465829,0.9261230235192324
chaoskey292-1MB.bin,12,0.5257803093637123,0.5270666038697747,0.9239428123396273
