Filename,w,p,p 0.99,min entropy
urandom727-1MB.bin,12,0.525201302415629,0.5264876730613633,0.9255283418347218
urandom383-1MB.bin,12,0.5255863070356844,0.5268726272463011,0.9244738659480922
urandom135-1MB.bin,12,0.5259053108637304,0.5271915887044485,0.9236007424305953
urandom11-1MB.bin,12,0.525430305163662,0.5267166459027117,0.9249010409739715
urandom157-1MB.bin,12,0.5254853058236699,0.5267716393394972,0.9247504199187299
urandom943-1MB.bin,12,0.5254393052716633,0.5267256448298018,0.9248763928131739
urandom498-1MB.bin,12,0.5257553090637088,0.527041606893141,0.9240112360818298
urandom125-1MB.bin,12,0.5256553078636944,0.5269416189542764,0.9242849635955962
urandom302-1MB.bin,12,0.5256903082836994,0.5269766147387629,0.9241891530419211
urandom366-1MB.bin,12,0.5257443089317072,0.5270306082223978,0.9240413435593073
urandom78-1MB.bin,12,0.5254963059556714,0.5267826380249767,0.9247202975997586
urandom529-1MB.bin,12,0.5253633043596523,0.5266496538767614,0.9250845461112976
urandom516-1MB.bin,12,0.5254423053076637,0.526728644472072,0.9248681768534086
urandom419-1MB.bin,12,0.5256983083797006,0.5269846137743271,0.9241672543825995
urandom602-1MB.bin,12,0.5256273075276904,0.526913622322125,0.9243616166325483
urandom622-1MB.bin,12,0.5260383124597495,0.5273245724797886,0.9232368693269276
urandom445-1MB.bin,12,0.5260533126397516,0.5273395706441976,0.9231958367810545
urandom656-1MB.bin,12,0.525951311415737,0.5272375831032633,0.9234748811723998
urandom460-1MB.bin,12,0.5255013060156722,0.5267876374272606,0.924706605845064
urandom379-1MB.bin,12,0.5249492993915927,0.5262357026342954,0.9262189629435827
urandom645-1MB.bin,12,0.5255043060516726,0.5267906370685688,0.9246983908547886
urandom887-1MB.bin,12,0.5254593055116661,0.5267456424440575,0.9248216206342482
urandom894-1MB.bin,12,0.5254193050316603,0.526705647213477,0.9249311670772815
urandom4-1MB.bin,12,0.5254313051756621,0.5267176457835201,0.9248983022685864
urandom610-1MB.bin,12,0.5257693092317108,0.5270556052004541,0.9239729183853004
urandom588-1MB.bin,12,0.5253073036876442,0.5265936605238262,0.9252379414978604
